"","id","tot_orders","avg_items","avg_price","tot_cat","first_pur","last_pur","pur_time_avg","activity","last_ord_wt","tot_price","tot_qty","logtarg"
"6510",13509055,2,3,25.1273632049,4,15291,15941,325,0.655241935483871,9370.7979125688,50.2547264098,6,0
"6511",13509144,4,1.5,29.9488239286,3,15229,16067,209.5,0.795066413662239,3833.9983519632,119.7952957144,6,0
"6512",13509195,2,1.5,27.8398361205,3,15229,15299,35,0.0664136622390892,44751.73022484,55.679672241,3,0
"6513",13509918,9,2.33333333333333,23.9275288049333,7,15229,15606,41.8888888888889,0.357685009487666,6736.1479339314,215.3477592444,21,0
"6514",13509934,2,1.5,26.7405605317,2,15229,15272,21.5,0.0407969639468691,25794.106292772,53.4811210634,3,0
"6515",13510320,4,2.5,34.160995483275,6,15230,16117,221.75,0.842355175688509,4131.73863216,136.6439819331,10,0
"6516",13510762,12,2,14.86916391045,10,15230,16147,76.4166666666667,0.870845204178538,1203.599662788,178.4299669254,24,0
"6517",13511670,8,3.375,24.345964193175,11,15234,16102,108.5,0.82745471877979,5227.2781218716,194.7677135454,27,3.3945064545
"6518",13511963,1,1,16.899993896,1,15937,15937,0,0,5847.397888016,16.899993896,1,0
"6519",13512064,12,1.75,18.38522219645,6,15234,16251,84.75,0.969494756911344,475.1997070272,220.6226663574,21,0
"6520",13513044,3,2.33333333333333,30.5833282468667,4,15507,16086,193,0.746134020618557,8451.2987975514,91.7499847406,7,0
"6521",13513079,6,2.5,39.6501293180333,8,15235,15724,81.5,0.466603053435114,17245.1470144928,237.9007759082,15,0
"6522",13513915,14,11.4285714285714,59.6837904791143,17,15518,15936,29.8571428571429,0.54640522875817,8588.1573410064,835.5730667076,160,0
"6523",13514326,8,1.875,10.6720223425875,4,15237,16204,120.875,0.924474187380497,233.0499095924,85.3761787407,15,0
"6524",13516752,1,3,23.4499931335,1,15733,15733,0,0,12897.496223425,23.4499931335,3,0
"6525",13516760,4,1.25,16.322058677575,2,15241,15867,156.5,0.600767754318618,4118.397460944,65.2882347103,5,0
"6526",13516795,1,1,5,1,16053,16053,0,0,1150,5,1,0
"6527",13517015,29,4.58620689655172,77.3675978425034,9,15241,16267,35.3793103448276,0.984644913627639,475.199707032,2243.6603374326,133,0
"6528",13517708,1,2,13.9476013184,2,15369,15369,0,0,12748.1076050176,13.9476013184,2,0
"6529",13518380,7,6.57142857142857,44.0817843843,13,15243,16041,114,0.767307692307692,5999.177451982,308.5724906901,46,0
"6530",13518437,6,6.33333333333333,41.4695301050833,6,15243,16214,161.833333333333,0.933653846153846,407.0998420728,248.8171806305,38,0
"6531",13519280,13,2,89.7094254128231,6,15244,16200,73.5384615384615,0.920115495668912,2195.349746684,1166.2225303667,26,0
"6532",13521276,2,14,180.6430797563,9,15248,16090,421,0.813526570048309,25061.0445516872,361.2861595126,28,0
"6533",13523465,1,1,10.200271606,1,15252,15252,0,0,10516.480025786,10.200271606,1,0
"6534",13524089,6,6.83333333333333,72.3559745148167,14,15252,16008,126,0.733268671193017,15619.99664291,434.1358470889,41,0
"6535",13524844,5,3,32.42985000588,10,15255,15640,77,0.374513618677043,22402.1127393726,162.1492500294,15,0
"6536",13524887,1,1,20.400543213,1,15255,15255,0,0,20971.758422964,20.400543213,1,0
"6537",13525360,5,4.6,31.22851181034,9,15256,15949,138.6,0.674780915287244,4977.0999603248,156.1425590517,23,0
"6538",13525760,2,1.5,9.7909412384,2,15257,15525,134,0.261208576998051,6026.0976867356,19.5818824768,3,0
"6539",13527509,1,1,50.1065979,1,15263,15263,0,0,51108.729858,50.1065979,1,0
"6540",13527860,1,2,25.4367599492,2,15263,15263,0,0,25945.495148184,25.4367599492,2,0
"6541",13528289,2,1.5,13.3688087461,3,15287,15851,282,0.566265060240964,4946.3986816224,26.7376174922,3,0
"6542",13528335,2,1,10.0962257386,2,15264,15451,93.5,0.18351324828263,5782.3974609024,20.1924514772,2,0
"6543",13529099,5,3.8,35.41216392508,6,15265,15962,139.4,0.68467583497053,8105.2487754813,177.0608196254,19,0
"6544",13530160,1,2,28.0699157715,2,15269,15269,0,0,28462.894592301,28.0699157715,2,0
"6545",13531255,1,1,168.21496582,1,15271,15271,0,0,170233.54540984,168.21496582,1,0
"6546",13533002,3,1,13.1136080422667,3,15305,15994,229.666666666667,0.704498977505112,6618.098235944,39.3408241268,3,0
"6547",13534378,3,3.33333333333333,89.1499907172,8,15685,16109,141.333333333333,0.709030100334448,34452,267.4499721516,10,0
"6548",13536583,2,1.5,19.52513122525,2,15725,15986,130.5,0.467741935483871,5672.7788542425,39.0502624505,3,0
"6549",13538640,3,12,78.7334988907,6,15284,16155,290.333333333333,0.871871871871872,18431.9960935936,236.2004966721,36,0
"6550",13539280,6,4.16666666666667,37.66814168305,12,15285,16264,163.166666666667,0.980961923847695,688.7497825602,226.0088500983,25,0
"6551",13539370,5,3.4,56.78905639562,8,15285,16180,179,0.896793587174349,9542.947799508,283.9452819781,17,0
"6552",13542010,1,2,17.8999938964,1,15951,15951,0,0,5942.7979736048,17.8999938964,2,0
"6553",13543580,2,2.5,24.8949928282,3,15781,16274,246.5,0.98207171314741,269.00992584,49.7899856564,5,0
"6554",13545116,3,1.66666666666667,11.049996058,1,15685,16144,153,0.767558528428094,2328.2492045864,33.149988174,5,0
"6555",13546759,5,4.8,40.64788360586,9,15299,16048,149.8,0.761178861788618,9411.7453384225,203.2394180293,24,0
"6556",13546970,11,2.18181818181818,21.9071284206818,8,15626,16259,57.5454545454545,0.963470319634703,357.5998535136,240.9784126275,24,0
"6557",13547674,2,1,254.62329102,1,15300,15307,3.5,0.00712105798575788,248512.33203552,509.24658204,2,0
"6558",13549146,1,1,168.21496582,1,15306,15306,0,0,164346.02160614,168.21496582,1,0
"6559",13551108,5,5.8,55.19321060136,7,15308,15796,97.6,0.500512820512821,23473.2656840364,275.9660530068,29,0
"6560",13551302,9,4.77777777777778,46.8733370034889,11,15311,16224,101.444444444444,0.939300411522634,1522.1992797752,421.8600330314,43,0
"6561",13551922,1,1,30.626373291,1,15311,15311,0,0,29768.834838852,30.626373291,1,0
"6562",13552112,18,3,50.9196459447556,11,15312,16249,52.0555555555556,0.964984552008239,1388.899688696,916.5536270056,54,0
"6563",13552406,4,1.75,13.2793331146,4,15312,16137,206.25,0.849639546858908,2036.6995544372,53.1173324584,7,0
"6564",13553860,1,7,48.3170738212,3,15314,15314,0,0,46819.2445327428,48.3170738212,7,0
"6565",13554646,5,1.4,16.52799530016,1,15650,16225,115,0.908372827804107,577.0998229956,82.6399765008,7,0
"6566",13554670,6,1.83333333333333,19.1877365114333,5,15315,16039,120.666666666667,0.747933884297521,2793.7992553608,115.1264190686,11,0
"6567",13555189,7,3.57142857142857,36.1926877155857,11,15318,15994,96.5714285714286,0.700518134715026,7037.147905328,253.3488140091,25,0
"6568",13555626,2,3.5,30.13734435995,6,15318,15501,91.5,0.189637305699482,39178.1868740518,60.2746887199,7,0
"6569",13555820,1,5,33.7145729061,3,15319,15319,0,0,32500.8482814804,33.7145729061,5,0
"6570",13556070,1,3,37.2475967413,3,15319,15319,0,0,35906.6832586132,37.2475967413,3,0
"6571",13556630,2,1.5,11.3249950409,1,15388,15928,270,0.603351955307263,5271.7467498685,22.6499900818,3,0
"6572",13557050,1,5,43.8004245755,3,16046,16046,0,0,10380.7006243935,43.8004245755,5,0
"6573",13557661,2,5.5,40.20870399455,4,15321,16117,398,0.827442827442827,4123.4381255944,80.4174079891,11,0
"6574",13558285,5,1.4,22.73599548316,2,15367,15782,83,0.453056768558952,14468.8748014236,113.6799774158,7,0
"6575",13558439,2,1.5,14.3999958037,3,15822,16088,133,0.577006507592191,2915.24940486,28.7999916074,3,0
"6576",13558765,1,2,336.42993164,1,15325,15325,0,0,322299.87451112,336.42993164,2,0
"6577",13560476,2,4.5,32.35020923605,4,15725,15748,11.5,0.0412186379928315,12278.248367287,64.7004184721,9,0
"6578",13561545,2,2,22.44586181615,3,15399,16027,314,0.710407239819005,5094.398437376,44.8917236323,4,0
"6579",13562207,3,3.66666666666667,79.4666544592,6,15668,16278,203.333333333333,0.991869918699187,213.999938962,238.3999633776,11,0
"6580",13563491,5,1.4,37.726904297,3,15343,15798,91,0.484042553191489,10184.393157815,188.634521485,7,0
"6581",13564595,1,1,20.451660156,1,15347,15347,0,0,19142.753906016,20.451660156,1,0
"6582",13565605,1,1,168.21496582,1,15349,15349,0,0,157112.77807588,168.21496582,1,0
"6583",13567535,2,3,28.8749933239,5,15503,15820,158.5,0.406410256410256,16112.3952310074,57.7499866478,6,0
"6584",13567829,1,1,25,1,15354,15354,0,0,23225,25,1,0
"6585",13569252,3,2,37.5840199788667,4,15360,16126,255.333333333333,0.829902491874323,6735.2990417348,112.7520599366,6,0
"6586",13570242,3,2.33333333333333,49.7087364195,5,15362,15620,86,0.280130293159609,38222.3278538439,149.1262092585,7,0
"6587",13571184,6,1.5,11.7583290735,3,15936,16193,42.8333333333333,0.740634005763689,1345.49972532,70.549974441,9,0
"6588",13572881,2,1.5,21.10091590855,2,15369,15544,87.5,0.191466083150985,16073.3768575529,42.2018318171,3,0
"6589",13572890,1,1,49.902069092,1,15369,15369,0,0,45610.491150088,49.902069092,1,0
"6590",13573837,5,1.6,16.62008209208,1,15370,15720,70,0.383351588170865,9289.4978523239,83.1004104604,8,0
"6591",13574345,9,6.11111111111111,53.5785602991222,13,15370,16203,92.5555555555556,0.912376779846659,2895.998840328,482.2070426921,55,0
"6592",13574612,8,1.875,14.4111864565375,10,15371,16260,111.125,0.974780701754386,159.8499298086,115.2894916523,15,0
"6593",13575333,7,3.85714285714286,64.5067694525143,3,15371,16189,116.857142857143,0.896929824561403,2331.198852542,451.5473861676,27,0
"6594",13575937,9,5.11111111111111,42.9499543504111,10,15371,16222,94.5555555555556,0.933114035087719,3211.6488132389,386.5495891537,46,0
"6595",13576100,1,4,47.9404296875,4,15371,15371,0,0,43721.671875,47.9404296875,4,0
"6596",13576453,1,1,3.9499988556,1,15374,15374,0,0,3590.5489597404,3.9499988556,1,0
"6597",13577832,28,3.32142857142857,25.1193158285179,12,15374,16133,27.1071428571429,0.834983498349835,2009.99965668,703.3408431985,93,0
"6598",13578073,4,1.75,8.462606430025,3,15374,16130,189,0.831683168316832,1369.3495330746,33.8504257201,7,0
"6599",13578197,34,5.23529411764706,53.3140363127324,21,15374,16112,21.7058823529412,0.811881188118812,5087.2473907452,1812.6772346329,178,0
"6600",13578510,6,2,16.1000254948167,5,15374,16242,144.666666666667,0.954895489548955,407.9498748762,96.6001529689,12,3.4904270172
"6601",13578782,3,3.33333333333333,39.1489963527667,7,15374,15983,203,0.66996699669967,4454.99839782,117.4469890583,10,3.128950119
"6602",13578804,1,2,22.4993247991,2,15374,15374,0,0,20451.8862423819,22.4993247991,2,0
"6603",13579576,8,1.875,15.9988772868375,4,15374,16134,95,0.836083608360836,1929.549545252,127.9910182947,15,0
"6604",13579797,13,3.07692307692308,86.0260590768,15,15374,16103,56.0769230769231,0.801980198019802,5903.997802704,1118.3387679984,40,0
"6605",13580167,6,3.5,40.5917542769667,8,15374,16236,143.666666666667,0.948294829482948,1494.5995158906,243.5505256618,21,0
"6606",13580523,22,3.36363636363636,26.1608441091136,18,15374,16278,41.0909090909091,0.994499449944995,94.249963758,575.5385704005,74,0
"6607",13580574,10,2.2,18.7839944838,5,15374,16040,66.6,0.732673267326733,7241.3988876432,187.839944838,22,0
"6608",13580817,3,1,6.66695658366667,3,15374,15438,21.3333333333333,0.0704070407040704,4225.3674697975,20.000869751,3,0
"6609",13581694,2,6,52.62515926315,5,15375,16103,364,0.801762114537445,9297.075462318,105.2503185263,12,0
"6610",13582020,3,2,21.9133281705333,5,16026,16256,76.6666666666667,0.894941634241245,778.9498042986,65.7399845116,6,0
"6611",13582666,1,1,8,1,15375,15375,0,0,7264,8,1,0
"6612",13584618,2,5,50.1949825278,4,15731,15833,51,0.184782608695652,29965.48976862,100.3899650556,10,0
"6613",13586009,4,2,16.662495613025,3,15376,15767,97.75,0.43109151047409,5108.396850594,66.6499824521,8,0
"6614",13586297,5,2,16.33034133906,4,15376,16145,153.8,0.847850055126792,1918.1994209244,81.6517066953,10,0
"6615",13586548,3,1,7.21666463216667,2,15376,15971,198.333333333333,0.656008820286659,2168.3990478384,21.6499938965,3,0
"6616",13587404,1,2,15.4999961853,2,15377,15377,0,0,14042.9965438818,15.4999961853,2,0
"6617",13587420,5,2.2,13.9159954071,7,15377,16277,180,0.993377483443709,17.9399986266,69.5799770355,11,0
"6618",13587722,4,5.25,93.13748955705,13,15377,16139,190.5,0.841059602649007,8762.3986816224,372.5499582282,21,0
"6619",13587765,1,6,45.335597992,1,15381,15381,0,0,40892.709388784,45.335597992,6,0
"6620",13587820,10,8.8,53.17070760713,20,15378,16067,68.9,0.761325966850829,4520.8788299496,531.7070760713,88,0
"6621",13588710,1,2,14.5718154907,2,15378,15378,0,0,13187.4930190835,14.5718154907,2,0
"6622",13590120,1,3,35.8499908444,1,15381,15381,0,0,32336.6917416488,35.8499908444,3,0
"6623",13590146,5,3,25.38999385822,5,15381,16225,168.8,0.93569844789357,2015.4993362364,126.9499692911,15,0
"6624",13590405,2,3,18.87600708,4,15381,15788,203.5,0.451219512195122,9330.745468077,37.75201416,6,0
"6625",13590421,3,1,20.91666158,1,15613,15741,42.6666666666667,0.191044776119403,13495.796691632,62.74998474,3,3.9278945923
"6626",13590499,2,5,39.8999805453,6,15381,15594,106.5,0.236141906873614,18120.6942176364,79.7999610906,10,0
"6627",13590715,3,1,22.6166585284,3,15381,16224,281,0.934589800443459,292.0498199438,67.8499755852,3,0
"6628",13590723,2,1,8.974998474,2,15514,15752,119,0.309492847854356,6876.448379388,17.949996948,2,0
"6629",13591126,2,6,73.175928115,4,15382,15654,136,0.30188679245283,38777.8365624843,146.35185623,12,0
"6630",13591630,3,4.33333333333333,36.6299908953,6,16046,16168,40.6666666666667,0.514767932489452,4932.349052423,109.8899726859,13,0
"6631",13591932,1,3,15.5499992371,2,15382,15382,0,0,14010.5493126271,15.5499992371,3,0
"6632",13592149,11,3.45454545454545,41.2074290185818,10,15382,16239,77.9090909090909,0.951165371809101,1156.7596206672,453.2817192044,38,0
"6633",13592335,1,3,27.6999893188,3,15941,15941,0,0,9473.3963470296,27.6999893188,3,0
"6634",13592378,10,10.3,94.06886796876,14,15467,16249,78.2,0.958333333333333,5227.4994811736,940.6886796876,103,0
"6635",13592610,9,4,36.7433865860778,12,15496,16090,66,0.754764930114358,3358.1988220052,330.6904792747,36,0
"6636",13593617,4,4.75,32.1324892043,6,15383,15810,106.75,0.474444444444444,11730.3942259944,128.5299568172,19,0
"6637",13594222,1,1,49.949981689,1,15384,15384,0,0,44905.033538411,49.949981689,1,0
"6638",13594265,2,3.5,25.3449907302,2,15384,15636,126,0.280311457174639,13483.4739284226,50.6899814604,7,0
"6639",13596799,10,2,12.95915298457,9,15389,16141,75.2,0.841163310961969,1269.4795341406,129.5915298457,20,0
"6640",13598236,5,4.4,38.4304431912,8,15391,16153,152.4,0.854260089686099,4530.498809772,192.152215956,22,0
"6641",13598414,1,2,15.1342391968,1,15395,15395,0,0,13439.2044067584,15.1342391968,2,0
"6642",13599097,3,2.33333333333333,26.3324114478,4,15392,15788,132,0.444444444444444,20171.244334824,78.9972343434,7,0
"6643",13599496,1,2,24.949996948,1,15395,15395,0,0,22155.597289824,24.949996948,2,0
"6644",13599712,4,1,9.70025253285,3,15395,16217,205.5,0.925675675675676,392.6997985812,38.8010101314,4,0
"6645",13599933,1,2,14.8999938964,2,15441,15441,0,0,12545.7948607688,14.8999938964,2,0
"6646",13600737,4,1.75,19.913218497975,3,15397,15969,143,0.645598194130926,1554.2990417348,79.6528739919,7,0
"6647",13600818,4,1.75,40.5503654478,5,15397,15763,91.5,0.413092550790068,36295.99365184,162.2014617912,7,0
"6648",13601156,2,6.5,51.09507179205,3,15397,16054,328.5,0.741534988713318,12466.7544439104,102.1901435841,13,0
"6649",13602500,3,3.33333333333333,18.8166605631,4,15495,16265,256.666666666667,0.977157360406091,845.9997253398,56.4499816893,10,0
"6650",13602730,3,2,16.5664021172667,5,15402,16118,238.666666666667,0.812712826333712,2458.4994649545,49.6992063518,6,0
"6651",13603108,1,1,29.899993896,1,15402,15402,0,0,26341.894622376,29.899993896,1,0
"6652",13603647,1,5,41.6539154056,4,15403,15403,0,0,36655.445556928,41.6539154056,5,2.5494441986
"6653",13604376,1,4,141.11645508,1,15405,15405,0,0,123900.24756024,141.11645508,4,0
"6654",13605186,3,3.66666666666667,44.1799907681333,6,16103,16177,24.6666666666667,0.411111111111111,6916.4983825036,132.5399723044,11,0
"6655",13607693,4,2.25,21.07506275145,6,15592,15913,80.25,0.464544138929088,19720.995483114,84.3002510058,9,0
"6656",13608681,1,1,255,1,15417,15417,0,0,220830,255,1,0
"6657",13608720,5,4.2,81.47010574318,9,15417,16260,168.6,0.973441108545035,6138.699859608,407.3505287159,21,0
"6658",13608754,1,1,6.5,1,15685,15685,0,0,3887,6.5,1,0
"6659",13608959,2,3.5,24.3996772764,5,15418,15872,227,0.52485549132948,11405.2468641522,48.7993545528,7,0
"6660",13609475,1,3,81.095306396,2,15418,15418,0,0,70147.44003254,81.095306396,3,0
"6661",13609670,4,2,15.637428283625,4,15418,15957,134.75,0.623121387283237,8410.711456281,62.5497131345,8,0
"6662",13611089,3,3,24.6499907173667,1,15423,15959,178.666666666667,0.623255813953488,6609.5980224336,73.9499721521,9,0
"6663",13611429,2,1.5,16.4249954222,1,15423,16264,420.5,0.977906976744186,340.0998840316,32.8499908444,3,0
"6664",13611534,1,4,22.8504295349,2,15423,15423,0,0,19651.369400014,22.8504295349,4,0
"6665",13612867,2,2,16.3999938964,2,15424,15787,181.5,0.422584400465658,13317.5954589216,32.7999877928,4,0
"6666",13613154,9,3.88888888888889,36.5698153173778,3,15504,16277,85.8888888888889,0.992297817715019,142.7399368284,329.1283378564,35,0
"6667",13613278,8,2.25,19.3688969610625,5,15425,16253,103.5,0.965034965034965,476.999816892,154.9511756885,18,0
"6668",13613286,2,3,29.9024305341,4,15425,15866,220.5,0.513986013986014,12468.297454632,59.8048610682,6,0
"6669",13614800,14,5.14285714285714,45.0080314361571,12,15431,16243,58,0.953051643192488,3219.598922708,630.1124401062,72,0
"6670",13615564,2,5.5,37.97498607615,6,15432,16120,344,0.808460634547591,8003.2969531551,75.9499721523,11,0
"6671",13625900,9,3.11111111111111,39.8223766748,10,15507,16223,79.5555555555556,0.922680412371134,2321.999702454,358.4013900732,28,0
"6672",13628925,5,2.6,28.0799936291,9,15434,16103,133.8,0.787985865724382,7874.998111638,140.3999681455,13,0
"6673",13629921,2,1,4.4749994278,2,16039,16144,52.5,0.430327868852459,549.0498409284,8.9499988556,2,0
"6674",13631535,12,2.58333333333333,36.273453235375,14,15480,15868,32.3333333333333,0.48318804483188,17678.9946173255,435.2814388245,31,0
"6675",13632043,3,2.33333333333333,18.0833288827333,6,15493,16040,182.333333333333,0.692405063291139,7010.5482386874,54.2499866482,7,0
"6676",13632590,1,1,9.9499969482,1,15441,15441,0,0,8377.8974303844,9.9499969482,1,0
"6677",13633015,1,2,19.949996948,2,15444,15444,0,0,16738.047439372,19.949996948,2,0
"6678",13633317,2,1.5,46.4450416565,3,15444,16008,282,0.67222884386174,4647.4983214,92.890083313,3,0
"6679",13633570,1,2,38.799987792,2,15444,15444,0,0,32553.189757488,38.799987792,2,0
"6680",13633961,7,5,36.4028021948143,9,15444,16235,113,0.942789034564958,2569.919357304,254.8196153637,35,0
"6681",13634054,5,3.2,38.54778671228,7,15444,15977,106.6,0.635280095351609,13708.7962644744,192.7389335614,16,0
"6682",13634160,1,1,25.949996948,1,15445,15445,0,0,21746.097442424,25.949996948,1,0
"6683",13637495,1,1,14.949996948,1,15452,15452,0,0,12423.447463788,14.949996948,1,0
"6684",13637541,2,2,22.8749942777,3,15595,15935,170,0.494186046511628,8665.197875808,45.7499885554,4,0
"6685",13637592,1,1,19.802322388,1,15452,15452,0,0,16455.729904428,19.802322388,1,0
"6686",13638190,3,7.66666666666667,91.5966389964333,8,15565,16013,149.333333333333,0.623955431754875,20827.793655405,274.7899169893,23,0
"6687",13638530,6,3.16666666666667,23.9149913784333,7,15620,16025,67.5,0.610859728506787,4602.7180709856,143.4899482706,19,0
"6688",13640119,9,3.22222222222222,20.5599926841556,9,15459,16098,71,0.775485436893204,3866.499223703,185.0399341574,29,0
"6689",13640615,5,2.8,25.1202537535,4,15461,16279,163.6,0.995133819951338,103.5999755848,125.6012687675,14,0
"6690",13641336,3,3.33333333333333,33.6166578926667,6,15689,15994,101.666666666667,0.513468013468014,2875.5491180298,100.849973678,10,0
"6691",13641816,4,3.25,25.509993791525,9,15465,16190,181.25,0.886308068459658,925.3497161826,102.0399751661,13,0
"6692",13642049,2,2,22.37508010815,4,15466,16195,364.5,0.892288861689106,1311.199462848,44.7501602163,4,0
"6693",13642600,2,2,27.4454116821,4,15469,15721,126,0.30958230958231,10087.8982848884,54.8908233642,4,0
"6694",13649167,2,8,85.62378168025,10,16123,16281,79,0.9875,77.4951839446,171.2475633605,16,0
"6695",13649477,1,3,37.3999938962,3,15495,15495,0,0,29471.1951902056,37.3999938962,3,0
"6696",13652354,18,2,21.96666007555,4,15507,16236,40.5,0.939432989690722,935.2997131214,395.3998813599,36,0
"6697",13652893,2,1.5,20.72226333605,2,15509,15748,119.5,0.308785529715762,13348.24836718,41.4445266721,3,0
"6698",13658492,1,1,2.5,1,15774,15774,0,0,1272.5,2.5,1,0
"6699",13659502,6,9.5,101.189519563717,12,15535,16181,107.666666666667,0.863636363636364,12264.4762801518,607.1371173823,57,0
"6700",13660500,5,1.6,15.02986984242,4,15538,15747,41.8,0.280536912751678,3725.1983642352,75.1493492121,8,0
"6701",13661850,9,4.66666666666667,39.5332940417556,15,15679,16154,52.7777777777778,0.786423841059603,9365.3968505424,355.7996463758,42,0
"6702",13662783,6,3.66666666666667,24.4410069782167,10,15545,16077,88.6666666666667,0.720867208672087,9382.8031997086,146.6460418693,22,0
"6703",13663380,2,2,22.8249931332,3,15546,16228,341,0.925373134328358,1259.499664291,45.6499862664,4,0
"6704",13665073,5,3,16.9979934691,8,15553,16117,112.8,0.772602739726027,3303.398986736,84.9899673455,15,0
"6705",13667025,6,2.66666666666667,37.9011967976333,3,15558,16168,101.666666666667,0.841379310344828,3070.498771662,227.4071807858,16,0
"6706",13667289,2,3,33.69999122575,5,15628,15676,24,0.0732824427480916,16297.9444424294,67.3999824515,6,0
"6707",13670352,3,2.33333333333333,33.8499927517333,6,15567,16204,212.333333333333,0.889664804469274,4254.1494273764,101.5499782552,7,0
"6708",13672800,3,5.33333333333333,60.4432830803333,8,15573,15769,65.3333333333333,0.276056338028169,27134.0526272868,181.329849241,16,0
"6709",13675125,4,4.5,40.74498462645,7,15574,16166,148,0.834978843441467,2321.2789020486,162.9799385058,18,3.9186000824
"6710",13675303,2,3,29.3499917982,5,15574,15640,33,0.0930888575458392,15335.545339536,58.6999835964,6,0
"6711",13675575,14,6.14285714285714,33.6657661028643,17,15574,16275,50.0714285714286,0.988716502115656,260.7998809808,471.3207254401,86,0
"6712",13675869,4,1.75,19.373075962025,5,15574,16278,176,0.992947813822285,163.511590959,77.4923038481,7,0
"6713",13676032,7,2.57142857142857,25.0115143909857,6,15574,16088,73.4285714285714,0.724964739069111,5048.548393161,175.0806007369,18,0
"6714",13676148,13,1.92307692307692,15.0637411703231,11,15574,16264,53.0769230769231,0.973201692524683,188.859901428,195.8286352142,25,0
"6715",13676725,6,3.5,30.0333213804,7,15753,16243,81.6666666666667,0.924528301886792,1625.999298096,180.1999282824,21,0
"6716",13676784,4,2.5,26.23749160755,6,15574,16273,174.75,0.98589562764457,183.999938964,104.9499664302,10,0
"6717",13677063,2,4,33.12499046295,3,15577,15861,142,0.402266288951841,17449.694526449,66.2499809259,8,0
"6718",13677110,8,3.125,28.417653560375,5,15577,16085,63.5,0.719546742209632,2958.118972776,227.341228483,25,0
"6719",13677217,5,2.6,23.63798980688,5,15577,15924,69.4,0.491501416430595,9603.2445220908,118.1899490344,13,0
"6720",13677284,4,2.5,28.987491607175,1,15577,15937,90,0.509915014164306,7577.397888016,115.9499664287,10,0
"6721",13678310,2,1,11.75,2,15577,16090,256.5,0.726628895184136,1544,23.5,2,0
"6722",13678418,2,2.5,14.3999958038,5,15577,16250,336.5,0.953257790368272,589.049760816,28.7999916076,5,0
"6723",13678795,1,5,45.1485080711,4,15577,15577,0,0,31874.8466981966,45.1485080711,5,0
"6724",13678922,1,3,42.8499908444,3,15577,15577,0,0,30252.0935361464,42.8499908444,3,3.2902641296
"6725",13680463,1,2,65.951339721,2,15578,15578,0,0,46495.694503305,65.951339721,2,0
"6726",13680838,1,4,29.7499885558,1,15578,15578,0,0,20973.741931839,29.7499885558,4,0
"6727",13680862,2,5,52.66998863185,4,15578,15661,41.5,0.117730496453901,18467.1767731262,105.3399772637,10,0
"6728",13680951,2,4.5,49.17498779255,4,15578,15889,155.5,0.44113475177305,22615.5915829386,98.3499755851,9,0
"6729",13681249,4,2,29.3874931331,2,15578,15951,93.25,0.529078014184397,3635.398986736,117.5499725324,8,0
"6730",13681400,2,4.5,71.12436485225,4,15578,15642,32,0.0907801418439716,49612.5916094523,142.2487297045,9,0
"6731",13681419,3,2,10.4633305867333,4,15578,16251,224.333333333333,0.954609929078014,222.3999023424,31.3899917602,6,0
"6732",13682253,1,3,27.8999938964,3,15578,15578,0,0,19669.495696962,27.8999938964,3,0
"6733",13682440,1,2,21.7499923702,2,15578,15578,0,0,15333.744620991,21.7499923702,2,0
"6734",13682580,2,1,22.3499908445,2,15578,15696,59,0.167375886524823,11681.296416952,44.699981689,2,0
"6735",13682687,3,7.33333333333333,67.8467915848333,9,15578,16215,212.333333333333,0.90354609929078,6085.3177795144,203.5403747545,22,0
"6736",13683144,4,2.25,26.249992370225,6,15578,16112,133.5,0.757446808510638,3573.8989562502,104.9999694809,9,0
"6737",13683314,1,4,42.1999816894,4,15578,15578,0,0,29750.987091027,42.1999816894,4,0
"6738",13683411,2,3,21.599992752,4,15579,15930,175.5,0.498579545454545,5965.6978454292,43.199985504,6,0
"6739",13683470,1,3,49.8499908444,2,15579,15579,0,0,35094.3935544576,49.8499908444,3,0
"6740",13683802,4,4.25,42.087599753975,7,15579,16214,158.75,0.901988636363636,1373.1295852611,168.3503990159,17,0
"6741",13683969,5,2,15.71799468986,7,15579,16250,134.2,0.953125,870.8697280866,78.5899734493,10,0
"6742",13684159,1,1,9.9499969482,1,16190,16190,0,0,925.3497161826,9.9499969482,1,0
"6743",13684248,5,3.6,34.58998985246,7,15579,16000,84.2,0.598011363636364,9862.5474089935,172.9499492623,18,0
"6744",13684795,2,1,14.449996948,2,15579,15908,164.5,0.467329545454545,4500,28.899993896,2,0
"6745",13684841,4,2,11.18749713895,3,15579,16116,134.25,0.762784090909091,2246.1498088852,44.7499885558,8,0
"6746",13684957,7,3.85714285714286,39.2185861041143,13,15579,16047,66.8571428571429,0.664772727272727,11267.027511528,274.5301027288,27,0
"6747",13685155,6,2.16666666666667,43.0166603720667,6,15579,16036,76.1666666666667,0.649147727272727,13955.496702056,258.0999622324,13,0
"6748",13686364,1,1,39.899993896,1,15579,15579,0,0,28089.595702784,39.899993896,1,0
"6749",13686828,3,3.66666666666667,31.9168027239333,3,15579,16055,158.666666666667,0.676136363636364,4947.5975646864,95.7504081718,11,0
"6750",13686909,1,1,4.9899978638,1,15579,15579,0,0,3512.9584961152,4.9899978638,1,0
"6751",13687611,1,6,204.7899856562,6,15580,15580,0,0,143967.359916309,204.7899856562,6,0
"6752",13687638,4,1.5,15.524997234275,6,15580,15693,28.25,0.160739687055477,5752.498874693,62.0999889371,6,0
