"id","tot_orders","avg_items","avg_price","tot_cat","first_pur","last_pur","slstyr","slslyr","sls2ago","slsbfr","ordtyr","ordlyr","ord2ago","ordbfr","cat99","pur_time_avg","activity","last_ord_wt","tot_price","tot_qty","logtarg"
13839179,10,3.6,21.67899112693,14,15724,16245,66.4999694817,150.2899417876,0,0,10,26,0,0,1,52.1,0.932021466905188,1472.4994201428,216.7899112693,36,0
13839926,4,2.75,31.2124271389,6,15724,15851,0,124.8497085556,0,0,0,11,0,0,0,31.75,0.227191413237925,12895.196044608,124.8497085556,11,0
13839950,3,4.33333333333333,28.5630900064667,10,15724,15915,0,85.6892700194,0,0,0,13,0,0,0,63.6666666666667,0.341681574239714,14440.0588073264,85.6892700194,13,0
13840029,2,4.5,41.44998836465,6,15724,16228,46.0499858849,36.8499908444,0,0,5,4,0,0,1,252,0.901610017889088,2532.7492236695,82.8999767293,9,0
13840720,3,4,36.6836134587,5,15725,15896,0,110.0508403761,0,0,0,12,0,0,0,57,0.306451612903226,5011.648818876,110.0508403761,12,0
13841041,6,8,60.0316780405167,12,15725,16246,146.4399557107,213.7501125324,0,0,21,27,0,0,1,86.8333333333333,0.933691756272401,2182.6290740898,360.1900682431,48,4.5590209961
13841130,1,5,51.5999755852,4,15725,15725,0,51.5999755852,0,0,0,5,0,0,0,0,0,28792.7863765416,51.5999755852,5,0
13841645,1,2,12.949996948,2,15725,15725,0,12.949996948,0,0,0,2,0,0,0,0,0,7226.098296984,12.949996948,2,0
13842153,3,12.3333333333333,132.5706132242,16,15725,16249,211.7997035966,185.912136076,0,0,19,18,0,0,1,174.666666666667,0.939068100358423,3595.4996108836,397.7118396726,37,0
13842234,1,1,1,1,15985,15985,0,1,0,0,0,1,0,0,0,0,0,298,1,1,0
13842510,1,4,17.849992752,1,15725,15725,0,17.849992752,0,0,0,4,0,0,0,0,0,9960.295955616,17.849992752,4,0
13843192,2,5,31.2749881742,5,15725,15882,0,62.5499763484,0,0,0,10,0,0,0,78.5,0.281362007168459,10746.7951049128,62.5499763484,10,0
13844423,3,2,18.5833282469333,2,15725,15767,0,55.7499847408,0,0,0,6,0,0,0,14,0.0752688172043011,5134.1984252712,55.7499847408,6,0
13844598,5,3.2,16.77199287412,2,15941,16151,66.4599704742,17.3999938964,0,0,12,4,0,0,0,42,0.614035087719298,2229.4789123464,83.8599643706,16,0
13844911,1,2,15.299995422,2,15725,15725,0,15.299995422,0,0,0,2,0,0,0,0,0,8537.397445476,15.299995422,2,0
13845055,6,3.5,36.6783231098,7,15725,15824,0,220.0699386588,0,0,0,21,0,0,0,16.5,0.17741935483871,13747.0485992238,220.0699386588,21,0
13845497,1,6,50.5999832144,5,15725,15725,0,50.5999832144,0,0,0,6,0,0,0,0,0,28234.7906336352,50.5999832144,6,0
13845799,1,2,9.9499969482,2,15725,15725,0,9.9499969482,0,0,0,2,0,0,0,0,0,5552.0982970956,9.9499969482,2,0
13845977,3,5.66666666666667,75.0666513435,6,15725,15887,0,225.1999540305,0,0,0,17,0,0,0,54,0.290322580645161,11404.7962989444,225.1999540305,17,0
13846140,1,5,46.7499847406,2,15725,15725,0,46.7499847406,0,0,0,5,0,0,0,0,0,26086.4914852548,46.7499847406,5,0
13846248,1,4,18.3499946594,4,15725,15725,0,18.3499946594,0,0,0,4,0,0,0,0,0,10239.2970199452,18.3499946594,4,0
13846299,4,4.25,36.93748950925,2,15725,16091,16.3999938964,131.3499641406,0,0,3,14,0,0,0,91.5,0.655913978494624,3148.7988281088,147.749958037,17,0
13846566,1,6,29.4499969482,5,15725,15725,0,29.4499969482,0,0,0,6,0,0,0,0,0,16433.0982970956,29.4499969482,6,0
13846620,1,2,9.9499969482,1,15725,15725,0,9.9499969482,0,0,0,2,0,0,0,0,0,5552.0982970956,9.9499969482,2,0
13846760,1,2,29.8499908442,2,15725,15725,0,29.8499908442,0,0,0,2,0,0,0,0,0,16656.2948910636,29.8499908442,2,0
13846795,4,1.75,12.88499498345,5,15725,16266,18.8499927516,32.6899871822,0,0,2,5,0,0,0,135.25,0.969534050179211,320.4498767772,51.5399799338,7,0
13846868,1,1,14.949996948,1,15725,15725,0,14.949996948,0,0,0,1,0,0,0,0,0,8342.098296984,14.949996948,1,0
13847031,2,6.5,38.2999897002,8,15768,16042,0,76.5999794004,0,0,0,13,0,0,0,137,0.532038834951456,4554.8985290324,76.5999794004,13,0
13847465,4,2.75,15.659995079,5,15725,16026,0,62.639980316,0,0,0,11,0,0,0,75.25,0.539426523297491,3826.7278823714,62.639980316,11,0
13847511,4,4.5,27.520100593525,9,15725,16250,53.7399845122,56.3404178619,0,0,8,10,0,0,0,131.25,0.940860215053763,1018.049760816,110.0804023741,18,2.5249271393
13847708,7,7.85714285714286,82.3748599452429,12,15725,16116,91.8499641402,484.7740554765,0,0,11,44,0,0,0,55.8571428571429,0.700716845878136,15338.9440114134,576.6240196167,55,0
13847813,4,4.25,28.774990319925,12,15725,16190,53.4499797812,61.6499814985,0,0,7,10,0,0,1,116.25,0.833333333333333,4045.498403469,115.0999612797,17,0
13847988,4,9.5,118.822468756475,14,15725,15962,0,475.2898750259,0,0,0,38,0,0,1,59.25,0.424731182795699,53976.1333459422,475.2898750259,38,0
13848038,4,2.5,28.699992179425,4,15725,16208,59.399978636,55.3999900817,0,0,4,6,0,0,0,120.75,0.865591397849462,2227.49919885,114.7999687177,10,0
13848291,1,4,19.9499969482,3,15725,15725,0,19.9499969482,0,0,0,4,0,0,1,0,0,11132.0982970956,19.9499969482,4,0
13848321,2,2.5,42.37499237,4,15725,16027,0,84.74998474,0,0,0,5,0,0,0,151,0.541218637992832,7641.597656064,84.74998474,5,0
13849093,1,3,30.6999893184,2,15725,15725,0,30.6999893184,0,0,0,3,0,0,0,0,0,17130.5940396672,30.6999893184,3,0
13849581,2,2.5,32.7999877922,3,15725,15900,0,65.5999755844,0,0,0,5,0,0,0,87.5,0.313620071684588,12179.3953244892,65.5999755844,5,0
13849930,6,8.16666666666667,41.8667232193333,13,15829,16277,125.6499462122,125.5503931038,0,0,27,22,0,0,1,74.6666666666667,0.986784140969163,273.8998832676,251.200339316,49,0
13850075,10,3.7,39.19884777044,9,15726,16260,78.3999729148,313.5885047896,0,0,8,29,0,0,1,53.4,0.958707360861759,1255.7996139358,391.9884777044,37,0
13850539,6,2.16666666666667,14.8949940998833,2,15726,16132,9.9799957276,79.3899688717,0,0,2,11,0,0,0,67.6666666666667,0.728904847396768,753.4896774338,89.3699645993,13,0
13851241,1,2,16.899993896,2,15726,15726,0,16.899993896,0,0,0,2,0,0,0,0,0,9413.296600072,16.899993896,2,0
13851276,2,3,38.5499896996,4,15726,15843,0,77.0999793992,0,0,0,6,0,0,0,58.5,0.210053859964093,7435.99731424,77.0999793992,6,0
13851969,5,1.6,17.70799407944,6,15726,16082,4.9899978638,83.5499725334,0,0,1,7,0,0,0,71.2,0.639138240574506,1002.9895706238,88.5399703972,8,0
13852140,2,2,23.8249931331,2,15726,15756,0,47.6499862662,0,0,0,4,0,0,0,15,0.0538599640933573,13122.296783192,47.6499862662,4,0
13852426,2,8,123.6751976012,9,15726,16039,0,247.3503952024,0,0,0,16,0,0,0,156.5,0.561938958707361,14798.7008971476,247.3503952024,16,0
13852965,5,2.2,13.619996643,6,15726,16131,14.9499969482,53.1499862668,0,0,2,9,0,0,0,81,0.727109515260323,2272.3995361264,68.099983215,11,0
13853040,2,3,41.3499908442,6,15726,15745,0,82.6999816884,0,0,0,6,0,0,0,9.5,0.0341113105924596,13423.098358024,82.6999816884,6,0
13853104,1,2,11.8999938964,1,15805,15805,0,11.8999938964,0,0,0,2,0,0,0,0,0,5688.1970824792,11.8999938964,2,0
13853279,5,2.6,16.9060817717,9,15726,16245,30.749990463,53.7804183955,0,0,6,7,0,0,1,103.8,0.931777378815081,526.2997970572,84.5304088585,13,0
13854160,5,2.4,19.19999465928,6,15726,16242,70.6999835962,25.2999897002,0,0,6,6,0,0,0,103.2,0.926391382405745,1143.8997497442,95.9999732964,12,0
13854305,3,3.33333333333333,27.0499935148,6,15726,15970,0,81.1499805444,0,0,0,10,0,0,1,81.3333333333333,0.438061041292639,10563.7458208866,81.1499805444,10,0
13854615,1,3,15.4004325867,3,15726,15726,0,15.4004325867,0,0,0,3,0,0,0,0,0,8578.0409507919,15.4004325867,3,0
13855450,2,1,9.974998474,2,15726,16249,19.949996948,0,0,0,1,1,0,0,0,261.5,0.938958707360862,678.299896232,19.949996948,2,0
13856162,2,2,37.8749923701,3,15727,16095,29.899993896,45.8499908442,0,0,1,3,0,0,0,184,0.661870503597122,5621.198852448,75.7499847402,4,0
13856260,3,2.33333333333333,28.6833241774667,3,15727,16013,0,86.0499725324,0,0,0,7,0,0,0,95.3333333333333,0.514388489208633,5359.497527934,86.0499725324,7,0
13856278,1,2,9.9499969482,2,15727,15727,0,9.9499969482,0,0,0,2,0,0,1,0,0,5532.1983031992,9.9499969482,2,0
13856596,14,3.28571428571429,34.4964177263,11,15727,16188,83.7499713893,399.1998767789,0,0,10,36,0,0,1,32.9285714285714,0.829136690647482,845.4994201675,482.9498481682,46,0
13856758,6,5.33333333333333,82.2416512165,10,15727,16203,131.199960708,362.249946591,0,0,10,22,0,0,0,79.3333333333333,0.856115107913669,3031.999511696,493.449907299,32,0
13857509,5,3.4,22.77799339272,10,15727,16249,40.2499866485,73.6399803151,0,0,6,11,0,0,0,104.4,0.938848920863309,725.8996887198,113.8899669636,17,2.8530139923
13857630,1,3,14.9499969482,3,15727,15727,0,14.9499969482,0,0,0,3,0,0,0,0,0,8312.1983031992,14.9499969482,3,0
13857967,5,2.6,12.56999549864,7,15727,16244,45.0499858856,17.7999916076,0,0,9,4,0,0,0,103.4,0.929856115107914,386.0997619596,62.8499774932,13,0
13858513,1,5,29.8999938964,4,15727,15727,0,29.8999938964,0,0,0,5,0,0,0,0,0,16624.3966063984,29.8999938964,5,0
13858742,6,4.83333333333333,31.8903749782167,8,15727,16176,39.649986267,151.6922636023,0,0,5,24,0,0,0,74.8333333333333,0.807553956834532,4242.548530569,191.3422498693,29,0
13859196,3,6.33333333333333,61.1499805445333,9,15727,16270,70.3499755853,113.0999660483,0,0,8,11,0,0,0,181,0.976618705035971,914.5496826089,183.4499416336,19,0
13859234,1,3,22.8999938962,3,15727,15727,0,22.8999938962,0,0,0,3,0,0,0,0,0,12732.3966062872,22.8999938962,3,0
13859889,3,2.33333333333333,19.8833278017,4,15727,16050,0,59.6499834051,0,0,0,7,0,0,0,107.666666666667,0.580935251798561,2772.6992444975,59.6499834051,7,0
13860402,4,3.25,28.28689765905,3,15728,16100,14.7499923706,98.3975982656,0,0,2,11,0,0,0,93,0.67027027027027,2699.2486038198,113.1475906362,13,3.4275131226
13860453,1,2,16.899993896,2,15728,15728,0,16.899993896,0,0,0,2,0,0,1,0,0,9379.49661228,16.899993896,2,0
13860909,2,3.5,17.37499332425,5,15728,15899,0,34.7499866485,0,0,0,7,0,0,1,85.5,0.308108108108108,11423.994873024,34.7499866485,7,0
13860984,5,7.2,71.55158920248,12,15728,15969,0,357.7579460124,0,0,0,36,0,0,1,48.2,0.434234234234234,38618.8503453792,357.7579460124,36,0
13861115,3,1.66666666666667,20.516660054,3,15728,16159,14.899993896,46.649986266,0,0,1,4,0,0,0,143.666666666667,0.776576576576577,1847.599243104,61.549980162,5,0
13861255,2,3,21.3449945448,3,15728,16124,39.739990234,2.9499988556,0,0,4,2,0,0,0,198,0.713513513513514,6318.658447206,42.6899890896,6,0
13861840,2,3,41.4749870298,5,15728,15780,0,82.9499740596,0,0,0,6,0,0,1,26,0.0936936936936937,25124.840789567,82.9499740596,6,0
13863363,3,1.66666666666667,136.483901976,3,15731,16076,55.449996948,354.00170898,0,0,2,3,0,0,1,115,0.625,11478.149368236,409.451705928,5,0
13864033,1,5,60.6999816886,4,15731,15731,0,60.6999816886,0,0,0,5,0,0,0,0,0,33506.3898921072,60.6999816886,5,0
13865307,10,3.6,26.69172744732,2,15829,16102,46.5399818416,220.3772926316,0,0,7,29,0,0,0,27.3,0.601321585903084,5185.6482047334,266.9172744732,36,0
13865390,2,5,59.2705116266,8,15731,15924,0,118.5410232532,0,0,0,10,0,0,1,96.5,0.34963768115942,23942.080634831,118.5410232532,10,0
13866451,1,6,37.2499895091,5,15732,15732,0,37.2499895091,0,0,0,6,0,0,1,0,0,20524.7442195141,37.2499895091,6,0
13867350,1,5,46.499969482,2,15732,15732,0,46.499969482,0,0,0,5,0,0,0,0,0,25621.483184582,46.499969482,5,0
13867482,1,3,11.889995575,1,16036,16036,0,11.889995575,0,0,0,3,0,0,0,0,0,2936.828907025,11.889995575,3,0
13869060,5,3.2,16.73999443054,3,15733,16214,55.1999797821,28.4999923706,0,0,11,5,0,0,0,96.2,0.874545454545455,1958.219284056,83.6999721527,16,0
13869140,6,2.66666666666667,19.2066599527333,6,15733,16277,46.639980316,68.5999794004,0,0,7,9,0,0,0,90.6666666666667,0.989090909090909,124.7999382018,115.2399597164,16,0
13869272,3,4.66666666666667,53.9658648168,3,15733,15938,0,161.8975944504,0,0,0,14,0,0,0,68.3333333333333,0.372727272727273,8521.496314986,161.8975944504,14,0
13869396,1,5,44.6999816887,5,15733,15733,0,44.6999816887,0,0,0,5,0,0,0,0,0,24584.989928785,44.6999816887,5,0
13869639,4,1.25,16.0249958035,3,15733,16193,24.899993896,39.199989318,0,0,1,4,0,0,1,115,0.836363636363636,2240.99945064,64.099983214,5,3.2542419434
13870645,1,1,16.899993896,1,16035,16035,0,16.899993896,0,0,0,1,0,0,0,0,0,4191.198486208,16.899993896,1,0
13871048,5,3.6,124.7899871821,3,15733,16025,0,623.9499359105,0,0,0,18,0,0,0,58.4,0.530909090909091,12848.396850594,623.9499359105,18,0
13871056,1,2,21.9499969482,2,15733,15733,0,21.9499969482,0,0,0,2,0,0,0,0,0,12072.49832151,21.9499969482,2,0
13871137,1,1,12.949996948,1,16116,16116,12.949996948,0,0,0,1,0,0,0,0,0,0,2162.649490316,12.949996948,1,0
13872834,1,4,16.8499908446,1,15735,15735,0,16.8499908446,0,0,0,4,0,0,0,0,0,9233.7949828408,16.8499908446,4,0
13872974,3,5.66666666666667,49.2133165988667,8,15735,15970,0,147.6399497966,0,0,0,17,0,0,0,78.3333333333333,0.428832116788321,21625.161689537,147.6399497966,17,0
13873067,3,5.33333333333333,51.3633155814667,9,15735,16259,77.449970244,76.6399765004,0,0,9,7,0,0,1,174.666666666667,0.956204379562044,907.1997070128,154.0899467444,16,0
13873199,2,2,19.8749923701,2,15735,16264,24.8499908442,14.899993896,0,0,2,2,0,0,1,264.5,0.965328467153285,472.1498260398,39.7499847402,4,2.191652298
13873474,1,5,24.9999923706,1,15735,15735,0,24.9999923706,0,0,0,5,0,0,0,0,0,13699.9958190888,24.9999923706,5,0
13873695,1,1,19.899993896,1,15735,15735,0,19.899993896,0,0,0,1,0,0,0,0,0,10905.196655008,19.899993896,1,0
13873784,5,5.6,44.79516715974,10,15736,16260,27.8799934387,196.09584236,0,0,6,22,0,0,0,104.8,0.957952468007313,641.2398490901,223.9758357987,28,3.3603744507
13874152,1,3,9.9499969482,2,15805,15805,0,9.9499969482,0,0,0,3,0,0,0,0,0,4756.0985412396,9.9499969482,3,0
13874217,1,5,77.7499885552,5,15738,15738,0,77.7499885552,0,0,0,5,0,0,1,0,0,42373.743762584,77.7499885552,5,0
13874527,1,1,8.5999984741,1,15738,15738,0,8.5999984741,0,0,0,1,0,0,0,0,0,4686.9991683845,8.5999984741,1,0
13874535,1,2,99,2,15738,15738,0,99,0,0,0,2,0,0,1,0,0,53955,99,2,0
13874683,1,2,9.9499969482,2,15738,15738,0,9.9499969482,0,0,0,2,0,0,1,0,0,5422.748336769,9.9499969482,2,0
13875493,1,2,5.9899978638,2,16040,16040,0,5.9899978638,0,0,0,2,0,0,0,0,0,1455.5694809034,5.9899978638,2,0
13877780,2,5,39.2449865338,6,15843,15887,0,78.4899730676,0,0,0,10,0,0,0,22,0.1,20449.4329604664,78.4899730676,10,0
13877828,8,2.375,30.0937404629125,5,15823,16277,19.7999877929,220.9499359104,0,0,3,16,0,0,0,56.75,0.98695652173913,59.399963379,240.7499237033,19,0
13878298,2,1.5,13.4249954221,3,15739,15903,0,26.8499908442,0,0,0,3,0,0,1,82,0.301470588235294,6421.99768048,26.8499908442,3,0
13878336,2,7,46.0192461009,9,15739,15857,0,92.0384922018,0,0,0,14,0,0,1,59,0.216911764705882,5303.6986999332,92.0384922018,14,0
13878620,1,5,49.8499908442,4,15739,15739,0,49.8499908442,0,0,0,5,0,0,0,0,0,27118.3950192448,49.8499908442,5,0
13879294,6,2.33333333333333,35.0668951670167,6,15740,16096,54.7499885556,155.6513824465,0,0,5,9,0,0,1,59.3333333333333,0.655616942909761,1486.6494293134,210.4013710021,14,0
13879570,1,2,18.899993896,2,15740,15740,0,18.899993896,0,0,0,2,0,0,0,0,0,10262.696685528,18.899993896,2,0
13879804,1,3,5,2,15740,15740,0,5,0,0,0,3,0,0,1,0,0,2715,5,3,0
13882139,1,6,83.7499866476,2,15741,15741,0,83.7499866476,0,0,0,6,0,0,1,0,0,45392.4927629992,83.7499866476,6,0
13882309,1,2,5,2,15741,15741,0,5,0,0,0,2,0,0,1,0,0,2710,5,2,0
13882384,2,3.5,50.79998016305,6,15741,16250,31.7499847411,69.849975585,0,0,4,3,0,0,0,254.5,0.939114391143911,1047.7494964563,101.5999603261,7,3.6975898743
13882465,1,1,6.9499969482,1,15741,15741,0,6.9499969482,0,0,0,1,0,0,0,0,0,3766.8983459244,6.9499969482,1,0
13883178,1,2,27.9499988556,1,15795,15795,0,27.9499988556,0,0,0,2,0,0,0,0,0,13639.5994415328,27.9499988556,2,0
13883534,2,3,21.37571334825,4,15742,15969,0,42.7514266965,0,0,0,6,0,0,1,113.5,0.419593345656192,6860.8983229888,42.7514266965,6,0
13883658,3,2.33333333333333,36.5666605629333,5,15742,16132,15.8999938964,93.7999877924,0,0,2,5,0,0,1,130,0.720887245841035,2400.8990783564,109.6999816888,7,0
13883763,2,1.5,18.4249954221,3,15742,16280,12.949996948,23.8999938962,0,0,1,2,0,0,0,269,0.994454713493531,38.849990844,36.8499908442,3,0
13884077,2,1.5,19.9499969481,3,15745,15782,0,39.8999938962,0,0,0,3,0,0,1,18.5,0.0687732342007435,15004.948470948,39.8999938962,3,0
13884433,1,2,16.899993896,2,15745,15745,0,16.899993896,0,0,0,2,0,0,0,0,0,9092.196716048,16.899993896,2,0
13884522,1,7,87.2499809253,5,15745,15745,0,87.2499809253,0,0,0,7,0,0,0,0,0,46940.4897378114,87.2499809253,7,0
13884794,1,5,41.6999855036,5,15745,15745,0,41.6999855036,0,0,0,5,0,0,1,0,0,22434.5922009368,41.6999855036,5,0
13885960,2,3.5,43.62591743415,5,15745,15826,0,87.2518348683,0,0,0,7,0,0,1,40.5,0.150557620817844,24631.725402475,87.2518348683,7,0
13886363,1,14,83.5004081724,9,15850,15850,0,83.5004081724,0,0,0,14,0,0,0,0,0,36155.6767386492,83.5004081724,14,0
13886843,1,2,0,1,15746,15746,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0
13886851,1,2,12.799995422,2,16040,16040,0,12.799995422,0,0,0,2,0,0,0,0,0,3110.398887546,12.799995422,2,0
13886916,3,3.33333333333333,25.3599923450333,1,15746,15852,0,76.0799770351,0,0,0,10,0,0,0,35.3333333333333,0.197392923649907,2155,76.0799770351,10,0
13887203,1,3,32.7999877924,2,15746,15746,0,32.7999877924,0,0,0,3,0,0,0,0,0,17613.5934445188,32.7999877924,3,0
13887475,1,1,6.9499969482,1,16200,16200,6.9499969482,0,0,0,1,0,0,0,0,0,0,576.8497467006,6.9499969482,1,0
13888749,5,7.6,70.06998023936,9,15747,16266,154.6999492627,195.6499519341,0,0,14,24,0,0,0,103.8,0.968283582089552,1601.3994617307,350.3499011968,38,0
13888790,2,1.5,12.4249954222,2,15747,16115,9.8999938964,14.949996948,0,0,2,1,0,0,0,184,0.686567164179104,1663.1989745952,24.8499908444,3,0
13888951,5,2.2,16.00969886774,8,15747,16090,12,68.0484943387,0,0,1,10,0,0,1,68.6,0.639925373134328,2316,80.0484943387,11,0
13889257,2,2,13.9249954223,4,15748,16146,7.9499969482,19.8999938964,0,0,1,3,0,0,1,199,0.74392523364486,1089.1495819034,27.8499908446,4,0
13890484,1,4,42.7999877922,2,15937,15937,0,42.7999877922,0,0,0,4,0,0,0,0,0,14808.7957761012,42.7999877922,4,0
13890620,3,2,49.5999959308667,4,16116,16277,148.7999877926,0,0,0,6,0,0,0,0,53.6666666666667,0.964071856287425,155.3999633784,148.7999877926,6,0
13892215,6,6.5,56.0966072076667,8,15893,16252,125.689958571,210.889684675,0,0,16,23,0,0,0,59.8333333333333,0.92051282051282,2236.3393306542,336.579643246,39,0
13892223,1,5,23.8004226684,5,15752,15752,0,23.8004226684,0,0,0,5,0,0,0,0,0,12638.0244369204,23.8004226684,5,0
13892517,1,1,0,1,16040,16040,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13892703,1,1,0,1,16076,16076,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13894110,2,4.5,54.174985885,6,15753,16081,40.8499908442,67.4999809258,0,0,4,5,0,0,0,164,0.618867924528302,8251.6981505284,108.34997177,9,0
13894749,1,4,37.8499927516,2,15754,15754,0,37.8499927516,0,0,0,4,0,0,0,0,0,20022.6461655964,37.8499927516,4,0
13896032,1,4,21.9499969482,3,15754,15754,0,21.9499969482,0,0,0,4,0,0,1,0,0,11611.5483855978,21.9499969482,4,0
13896156,3,2.66666666666667,15.0833282470333,4,15754,16088,9.9499969482,35.2999877929,0,0,1,7,0,0,0,111.333333333333,0.631379962192817,1940.249404899,45.2499847411,8,0
13897845,1,2,24.949996948,2,15756,15756,0,24.949996948,0,0,0,2,0,0,1,0,0,13148.648391596,24.949996948,2,0
13897888,6,3,25.9983243939667,10,15770,16228,53.5999851221,102.3899612417,0,0,6,12,0,0,1,76.3333333333333,0.892787524366472,1143.9998531335,155.9899463638,18,0
13897969,1,5,17.898516655,4,15756,15756,0,17.898516655,0,0,0,5,0,0,0,0,0,9432.518277185,17.898516655,5,0
13898116,2,8,70.998794555,1,15756,15802,0,141.99758911,0,0,0,16,0,0,0,23,0.0872865275142315,33261.1415592677,141.99758911,16,0
13899651,3,2,19.5799942016,4,15759,16161,13.9899978638,44.749984741,0,0,2,4,0,0,1,134,0.767175572519084,1706.7797393836,58.7399826048,6,0
13900897,5,3,52.5399921414,10,15760,16180,29.7499923704,232.9499683366,0,0,2,13,0,0,1,84,0.803059273422562,3064.2492141512,262.699960707,15,3.1696834564
13900935,1,2,19.8999938964,1,15760,15760,0,19.8999938964,0,0,0,2,0,0,0,0,0,10407.6968078172,19.8999938964,2,0
13901010,2,3,42.79485797805,2,16098,16127,85.5897159561,0,0,0,6,0,0,0,0,14.5,0.156756756756757,7915.4375837628,85.5897159561,6,0
13901613,2,7,70.92498016285,7,16039,16051,0,141.8499603257,0,0,0,14,0,0,1,6,0.0491803278688525,1844.3992919824,141.8499603257,14,0
13902725,1,2,20.8999938962,2,15840,15840,0,20.8999938962,0,0,0,2,0,0,0,0,0,9258.6972960166,20.8999938962,2,0
13903128,1,1,19.949996948,1,15763,15763,0,19.949996948,0,0,0,1,0,0,0,0,0,10373.99841296,19.949996948,1,0
13904566,2,1,4.9749984741,2,15767,15865,0,9.9499969482,0,0,0,2,0,0,1,49,0.189922480620155,4159.0987243476,9.9499969482,2,0
13904930,3,9.33333333333333,50.5866483051333,11,15767,16186,58.6399822232,93.1199626922,0,0,9,19,0,0,1,139.666666666667,0.812015503875969,5688.0782756504,151.7599449154,28,0
13904973,3,5.66666666666667,41.8997758226333,6,15767,16055,0,125.6993274679,0,0,0,17,0,0,0,96,0.558139534883721,8595.5966948892,125.6993274679,17,0
13905708,1,2,50,2,15768,15768,0,50,0,0,0,2,0,0,1,0,0,25750,50,2,0
13905716,1,1,21.899993896,1,15768,15768,0,21.899993896,0,0,0,1,0,0,0,0,0,11278.49685644,21.899993896,1,0
13906089,1,2,11.8999977112,2,15836,15836,0,11.8999977112,0,0,0,2,0,0,0,0,0,5319.2989769064,11.8999977112,2,0
13911686,1,5,25.4899940491,2,15886,15886,0,25.4899940491,0,0,0,5,0,0,0,0,0,10119.5276374927,25.4899940491,5,0
13912313,3,2.33333333333333,18.1799926756,6,16025,16195,29.7899856566,24.7499923702,0,0,5,2,0,0,0,56.6666666666667,0.65891472868217,1750.3192748976,54.5399780268,7,0
13913506,2,4.5,35.0499906536,5,16025,16133,20.8499946594,49.2499866478,0,0,4,5,0,0,0,54,0.418604651162791,3127.49919891,70.0999813072,9,0
13914839,2,1.5,13.34999656675,1,16141,16225,26.6999931335,0,0,0,3,0,0,0,0,42,0.591549295774648,577.0998229956,26.6999931335,3,0
13915274,2,2.5,38.7499885553,3,15826,15937,0,77.4999771106,0,0,0,5,0,0,0,55.5,0.242888402625821,19254.8952481744,77.4999771106,5,0
13935275,1,3,19.9297332764,2,16040,16040,0,19.9297332764,0,0,0,3,0,0,0,0,0,4842.9251861652,19.9297332764,3,0
13935801,1,2,9.8999958038,1,16263,16263,9.8999958038,0,0,0,2,0,0,0,0,0,0,197.999916076,9.8999958038,2,0
13937430,1,1,6.9499969482,1,16144,16144,6.9499969482,0,0,0,1,0,0,0,0,0,0,966.0495757998,6.9499969482,1,0
13944967,2,3,51.59928893985,5,16027,16124,86.2985839837,16.899993896,0,0,5,1,0,0,0,48.5,0.37890625,13721.4748534083,103.1985778797,6,0
13945971,6,2.16666666666667,24.4833710985,2,16021,16263,127.5002326946,19.3999938964,0,0,10,3,0,0,0,40.3333333333333,0.923664122137405,874.999732972,146.900226591,13,2.8273124695
13956230,2,2,20.69499588,3,16036,16088,14.939994812,26.449996948,0,0,2,2,0,0,0,26,0.210526315789474,2913.29898834,41.38999176,4,0
13958941,2,4,58.3499908441,5,15773,15851,0,116.6999816882,0,0,0,8,0,0,1,39,0.152941176470588,12938.398681536,116.6999816882,8,0
13960075,1,5,45.7499847406,4,15774,15774,0,45.7499847406,0,0,0,5,0,0,1,0,0,23286.7422329654,45.7499847406,5,0
13960121,1,2,8,2,15774,15774,0,8,0,0,0,2,0,0,1,0,0,4072,8,2,0
13960202,1,2,9.9499969482,2,15774,15774,0,9.9499969482,0,0,0,2,0,0,0,0,0,5064.5484466338,9.9499969482,2,0
13960253,1,3,26.6999816895,1,15774,15774,0,26.6999816895,0,0,0,3,0,0,0,0,0,13590.2906799555,26.6999816895,3,0
13964585,3,2.33333333333333,33.0133234658,4,15809,15864,0,99.0399703974,0,0,0,7,0,0,0,18.3333333333333,0.116033755274262,13592.3578263118,99.0399703974,7,0
13965280,2,5,50.3749828333,3,16015,16050,0,100.7499656666,0,0,0,10,0,0,0,17.5,0.130597014925373,6955.0478666986,100.7499656666,10,0
13965980,2,8,50.34497833235,3,15830,16090,80.8899688718,19.7999877929,0,0,13,3,0,0,0,130,0.573951434878587,15611.7639922574,100.6899566647,16,0
13966880,2,1,24.949996948,2,15787,16261,19.949996948,29.949996948,0,0,1,1,0,0,0,237,0.955645161290323,438.899932856,49.899993896,2,0
13968327,6,1.5,13.2899971007667,6,16088,16249,79.7399826046,0,0,0,9,0,0,0,0,26.8333333333333,0.825641025641026,270.2998962388,79.7399826046,9,0
13968424,2,5,49.4999828335,8,15809,15938,0,98.999965667,0,0,0,10,0,0,0,64.5,0.272151898734177,23201.2434194355,98.999965667,10,0
13968696,1,1,16.899993896,1,15789,15789,0,16.899993896,0,0,0,1,0,0,0,0,0,8348.596984624,16.899993896,1,0
